race_date,time,track,distance,class,valuetowinner,going,Code,hcap_or_non,AgeRestrictions,race_name,cardno,horse_name,horse_age,last,last2,last3,last4,last5,last6,last7,last8,last9,last10,leveller,speed,jockey_name,jockeyrating,trainer_name,trainerrating,stallion,stallionrating,today,total,odds_numerical,Stall,OffRat,Runners,Horse_DaysSinceRan,RaceType,
"2019-06-20","16:45:00","Chelmsford City","6f ","Class 3","10350","Standard","All Weather","Handicap","3yo+","Lifehouse Spa Day Fillies Handicap","7","Shimmering Dawn (IRE)","3","99.2000","38.2320","13.3958","9.3875","5.6383","0.0000","0.0000","0.0000","0.0000","0.0000","16.2659","0.0000","Eaves, Tom","0.0000","Tate, James","1.5983","Morpheus","0.0000","14.0000","197.7177","3.50","6","84","10","34","Handicap",
"2019-06-20","16:45:00","Chelmsford City","6f ","Class 3","10350","Standard","All Weather","Handicap","3yo+","Lifehouse Spa Day Fillies Handicap","5","Furious","3","97.7000","29.4721","18.0232","11.4329","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","25.1541","0.0000","Hogan, D E","0.0000","Simcock, D M","1.7142","Oasis Dream","0.0000","14.2001","197.6966","3.50","4","88","10","17","Handicap",
"2019-06-20","16:45:00","Chelmsford City","6f ","Class 3","10350","Standard","All Weather","Handicap","3yo+","Lifehouse Spa Day Fillies Handicap","3","Indian Tygress","4","69.7030","38.0317","19.3072","13.9791","6.5551","6.5043","3.7845","2.9490","1.6783","0.0000","2.1034","0.0000","Wood, George","0.0000","Fanshawe, J R","1.3587","Sepoy (AUS)","0.0000","6.7749","172.7293","4.00","3","85","10","40","Handicap",
"2019-06-20","16:45:00","Chelmsford City","6f ","Class 3","10350","Standard","All Weather","Handicap","3yo+","Lifehouse Spa Day Fillies Handicap","9","Alhakmah (IRE)","3","50.0850","38.4670","17.1556","10.5168","9.5346","0.0000","0.0000","0.0000","0.0000","0.0000","16.8560","0.0000","Levey, S M","0.0000","Hannon (Jnr), Richard","1.2090","No Nay Never (USA)","0.0000","5.6666","149.4907","6.00","1","83","10","26","Handicap",
"2019-06-20","16:45:00","Chelmsford City","6f ","Class 3","10350","Standard","All Weather","Handicap","3yo+","Lifehouse Spa Day Fillies Handicap","6","Restless Rose","4","75.0898","21.7169","11.8234","11.3798","6.8448","5.2860","1.7837","2.5775","1.1698","0.0000","1.6283","0.0000","Muscutt, D","0.0000","Williams, S C","0.9865","Power","0.0000","7.3553","147.6417","33.00","9","80","10","38","Handicap",
"2019-06-20","16:45:00","Chelmsford City","6f ","Class 3","10350","Standard","All Weather","Handicap","3yo+","Lifehouse Spa Day Fillies Handicap","11","Porcelain Girl (IRE)","3","71.9000","20.9921","11.9610","13.5060","6.2959","6.9539","3.6450","1.8864","1.0929","0.0000","1.7437","0.0000","Turner, Hayley","0.0000","Bell, M L W","1.0264","Exceed And Excel (AUS)","0.0000","5.0776","146.0809","50.00","5","78","10","12","Handicap",
"2019-06-20","16:45:00","Chelmsford City","6f ","Class 3","10350","Standard","All Weather","Handicap","3yo+","Lifehouse Spa Day Fillies Handicap","10","Accommodate (IRE)","3","47.6750","37.3792","19.0566","7.0013","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","20.4816","0.0000","ONeill, K T","0.0000","Stoute, Sir Michael","2.2306","Acclamation","0.0000","7.6833","141.5076","6.50","7","81","10","34","Handicap",
"2019-06-20","16:45:00","Chelmsford City","6f ","Class 3","10350","Standard","All Weather","Handicap","3yo+","Lifehouse Spa Day Fillies Handicap","8","Lady Of Aran (IRE)","4","46.2110","26.4375","13.9723","8.9787","5.3349","0.0000","0.0000","0.0000","0.0000","0.0000","12.4970","0.0000","Ryan, Rossa","0.0000","Fellowes, Charlie","1.2162","Sir Prancealot (IRE)","0.0000","3.4000","118.0476","14.00","8","76","10","61","Handicap",
"2019-06-20","17:00:00","Ascot","1m ","Class 2","74700","Soft","Flat (Turf)","Handicap","3yo","Britannia Stakes (Heritage Handicap) (Str)","2","Motafaawit (IRE)","3","119.4620","48.9510","17.8030","8.0831","8.2518","0.0000","0.0000","0.0000","0.0000","0.0000","19.8752","0.0000","Crowley, Jim","0.0000","Hannon (Jnr), Richard","1.5744","Intikhab (USA)","0.0000","9.0667","233.0672","14.00","4","103","29","41","Handicap",
"2019-06-20","17:00:00","Ascot","1m ","Class 2","74700","Soft","Flat (Turf)","Handicap","3yo","Britannia Stakes (Heritage Handicap) (Str)","5","Beat Le Bon (FR)","3","120.5000","41.7519","19.4006","12.8447","8.4272","9.5047","4.7389","2.9885","0.0000","0.0000","5.2247","0.0000",,"0.0000","Hannon (Jnr), Richard","1.2244","Wootton Bassett","0.0000","2.9000","229.5057","0.00","9","101","29","26","Handicap",
"2019-06-20","17:00:00","Ascot","1m ","Class 2","74700","Soft","Flat (Turf)","Handicap","3yo","Britannia Stakes (Heritage Handicap) (Str)","20","Awe","3","119.4000","35.4262","22.5311","9.4834","8.9735","4.3800","0.0000","0.0000","0.0000","0.0000","12.5643","0.0000","McEvoy, Kerrin","0.0000","Haggas, W J","2.7687","Bated Breath","0.0000","5.5999","221.1272","16.00","5","94","29","12","Handicap",
"2019-06-20","17:00:00","Ascot","1m ","Class 2","74700","Soft","Flat (Turf)","Handicap","3yo","Britannia Stakes (Heritage Handicap) (Str)","8","Pogo (IRE)","3","120.3320","40.3783","14.6661","14.3058","8.9252","7.9926","2.7440","2.7680","1.5072","1.8440","0.0000","0.0000","Shoemark, Kieran","0.0000","Hills, Charles","1.1822","Zebedee","0.0000","4.2500","220.8954","25.00","26","100","29","47","Handicap",
"2019-06-20","17:00:00","Ascot","1m ","Class 2","74700","Soft","Flat (Turf)","Handicap","3yo","Britannia Stakes (Heritage Handicap) (Str)","10","Dubai Legacy (USA)","3","102.2450","47.6811","18.5120","12.2278","6.8013","0.0000","0.0000","0.0000","0.0000","0.0000","19.6893","0.0000","Cosgrave, Pat","0.0000","Suroor, Saeed Bin","2.0038","Discreet Cat (USA)","0.0000","5.9667","215.1270","33.00","10","98","29","26","Handicap",
"2019-06-20","17:00:00","Ascot","1m ","Class 2","74700","Soft","Flat (Turf)","Handicap","3yo","Britannia Stakes (Heritage Handicap) (Str)","4","Beatboxer (USA)","3","121.2000","25.6453","15.7374","12.5690","8.4613","0.0000","0.0000","0.0000","0.0000","0.0000","18.6753","0.0000","Havlin, Robert","0.0000","Gosden, J H M","2.4337","Scat Daddy (USA)","0.0000","6.5001","211.2222","22.00","27","102","29","26","Handicap",
"2019-06-20","17:00:00","Ascot","1m ","Class 2","74700","Soft","Flat (Turf)","Handicap","3yo","Britannia Stakes (Heritage Handicap) (Str)","1","Dark Vision (IRE)","3","89.5598","44.6419","24.1856","10.8895","14.0092","7.6070","5.0222","0.0000","0.0000","0.0000","9.1876","0.0000","Spencer, Jamie","0.0000","Johnston, M","1.8275","Dream Ahead (USA)","0.0000","4.1191","211.0493","25.00","1","105","29","28","Handicap",
"2019-06-20","17:00:00","Ascot","1m ","Class 2","74700","Soft","Flat (Turf)","Handicap","3yo","Britannia Stakes (Heritage Handicap) (Str)","12","Fanaar (IRE)","3","101.7450","31.3071","31.3394","13.6507","9.2898","6.6858","4.2275","2.7116","1.4417","0.0000","2.3764","0.0000","ONeill, Dane","0.0000","Haggas, W J","2.6576","Dark Angel (IRE)","0.0000","2.8665","210.2992","40.00","18","98","29","26","Handicap",
"2019-06-20","17:00:00","Ascot","1m ","Class 2","74700","Soft","Flat (Turf)","Handicap","3yo","Britannia Stakes (Heritage Handicap) (Str)","22","Tulfarris","3","93.0514","43.9113","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","67.0072","0.0000","Donohoe, Stephen","0.0000","Fellowes, Charlie","1.0065","Zoffany (IRE)","0.0000","4.2000","209.1764","25.00","13","93","29","47","Handicap",
"2019-06-20","17:00:00","Ascot","1m ","Class 2","74700","Soft","Flat (Turf)","Handicap","3yo","Britannia Stakes (Heritage Handicap) (Str)","13","Eclipse Storm","3","109.8108","40.1032","10.8750","14.4139","8.3703","0.0000","0.0000","0.0000","0.0000","0.0000","19.2534","0.0000","Maxwell, C D","0.0000","Stack, J A","0.6263","Dream Ahead (USA)","0.0000","3.5333","206.9861","66.00","12","98","29","45","Handicap",
"2019-06-20","17:00:00","Ascot","1m ","Class 2","74700","Soft","Flat (Turf)","Handicap","3yo","Britannia Stakes (Heritage Handicap) (Str)","3","Turgenev","3","95.5680","43.4379","14.6250","14.9315","8.3338","6.5869","4.7177","0.0000","0.0000","0.0000","8.0674","0.0000","Dettori, L","0.0000","Gosden, J H M","2.1194","Dubawi (IRE)","0.0000","5.0858","203.4735","12.00","22","102","29","35","Handicap",
"2019-06-20","17:00:00","Ascot","1m ","Class 2","74700","Soft","Flat (Turf)","Handicap","3yo","Britannia Stakes (Heritage Handicap) (Str)","24","Aweedram (IRE)","3","86.6000","43.9155","24.3930","8.8969","6.2209","5.6825","0.0000","0.0000","0.0000","0.0000","12.0160","0.0000","Atzeni, Andrea","0.0000","King, A","1.1320","Mukhadram","0.0000","12.9667","201.8235","12.00","20","92","29","26","Handicap",
"2019-06-20","17:00:00","Ascot","1m ","Class 2","74700","Soft","Flat (Turf)","Handicap","3yo","Britannia Stakes (Heritage Handicap) (Str)","31","Migration (IRE)","3","98.6860","44.4138","19.5277","9.0956","4.8553","0.0000","0.0000","0.0000","0.0000","0.0000","17.5416","0.0000","Watson, Jason","0.0000","Menuisier, David","1.8417","Alhebayeb (IRE)","0.0000","5.0333","200.9949","7.00","24","90","29","35","Handicap",
"2019-06-20","17:00:00","Ascot","1m ","Class 2","74700","Soft","Flat (Turf)","Handicap","3yo","Britannia Stakes (Heritage Handicap) (Str)","25","Victory Command (IRE)","3","86.6000","45.1327","14.8713","12.8729","9.6280","6.5499","7.2299","2.9656","1.8243","1.9603","0.0000","0.0000","Norton, Francis","0.0000","Johnston, M","1.7066","War Command (USA)","0.0000","8.6883","200.0300","50.00","3","92","29","19","Handicap",
"2019-06-20","17:00:00","Ascot","1m ","Class 2","74700","Soft","Flat (Turf)","Handicap","3yo","Britannia Stakes (Heritage Handicap) (Str)","9","Certain Lad","3","102.1950","33.0079","20.5767","11.5421","9.4223","7.8213","4.0808","2.4354","0.0000","0.0000","4.6718","0.0000","Whelan, R P","0.0000","Channon, M R","1.1634","Clodovil (IRE)","0.0000","2.7000","199.6166","80.00","11","98","29","26","Handicap",
"2019-06-20","17:00:00","Ascot","1m ","Class 2","74700","Soft","Flat (Turf)","Handicap","3yo","Britannia Stakes (Heritage Handicap) (Str)","11","Numerian (IRE)","3","99.5310","42.3514","17.5542","11.3766","6.4999","3.4403","0.0000","0.0000","0.0000","0.0000","11.3419","0.0000","OBrien, Donnacha","0.0000","OBrien, Joseph Patrick","1.4968","Holy Roman Emperor (IRE)","0.0000","5.3665","198.9586","33.00","31","98","29","106","Handicap",
"2019-06-20","17:00:00","Ascot","1m ","Class 2","74700","Soft","Flat (Turf)","Handicap","3yo","Britannia Stakes (Heritage Handicap) (Str)","32","Barristan The Bold","3","92.7600","45.5505","14.9261","13.7986","6.2991","7.3894","5.5718","2.8303","1.8763","1.8568","0.0000","0.0000","Kingscote, Richard","0.0000","Dascombe, Tom","1.5488","Excelebration (IRE)","0.0000","3.7000","198.1079","20.00","6","90","29","26","Handicap",
"2019-06-20","17:00:00","Ascot","1m ","Class 2","74700","Soft","Flat (Turf)","Handicap","3yo","Britannia Stakes (Heritage Handicap) (Str)","17","Velorum (IRE)","3","79.8930","40.3529","19.2998","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","38.2898","0.0000","Doyle, James","0.0000","Appleby, Charlie","2.4501","Sea The Stars (IRE)","0.0000","9.9002","190.1857","11.00","7","96","29","21","Handicap",
"2019-06-20","17:00:00","Ascot","1m ","Class 2","74700","Soft","Flat (Turf)","Handicap","3yo","Britannia Stakes (Heritage Handicap) (Str)","18","Hero Hero (IRE)","3","92.0490","31.9691","21.2350","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","38.4862","0.0000","Sousa, Silvestre De","0.0000","Balding, A M","1.6733","No Nay Never (USA)","0.0000","3.9999","189.4125","12.00","25","95","29","26","Handicap",
"2019-06-20","17:00:00","Ascot","1m ","Class 2","74700","Soft","Flat (Turf)","Handicap","3yo","Britannia Stakes (Heritage Handicap) (Str)","7","Dunkerron","3","80.4400","39.2576","22.2303","9.4044","12.5188","7.7117","5.5413","2.7651","1.2108","0.0000","2.3520","0.0000","Egan, David","0.0000","King, A","1.0209","Kuroshio (AUS)","0.0000","2.6109","187.0638","100.00","32","100","29","26","Handicap",
"2019-06-20","17:00:00","Ascot","1m ","Class 2","74700","Soft","Flat (Turf)","Handicap","3yo","Britannia Stakes (Heritage Handicap) (Str)","23","Biometric","3","72.3802","44.5500","20.1160","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","39.0778","0.0000","Bentley, Harry","0.0000","Beckett, R M","2.4092","Bated Breath","0.0000","7.3002","185.8334","28.00","29","92","29","19","Handicap",
"2019-06-20","17:00:00","Ascot","1m ","Class 2","74700","Soft","Flat (Turf)","Handicap","3yo","Britannia Stakes (Heritage Handicap) (Str)","28","Finoah (IRE)","3","98.7000","25.1415","18.6062","10.0992","6.7109","6.7078","6.3142","3.0689","1.7219","2.4032","0.0000","0.0000","Elliott, Jane","0.0000","Dascombe, Tom","1.4821","Kodiac","0.0000","4.5442","185.5000","50.00","28","91","29","12","Handicap",
"2019-06-20","17:00:00","Ascot","1m ","Class 2","74700","Soft","Flat (Turf)","Handicap","3yo","Britannia Stakes (Heritage Handicap) (Str)","27","Sameem (IRE)","3","86.5700","33.8400","15.3899","14.7570","8.1426","6.3069","3.6866","1.6771","0.0000","0.0000","4.1706","0.0000","McDonald, P J","0.0000","Tate, James","1.3974","New Approach (IRE)","0.0000","3.9000","179.8380","66.00","21","91","29","21","Handicap",
"2019-06-20","17:00:00","Ascot","1m ","Class 2","74700","Soft","Flat (Turf)","Handicap","3yo","Britannia Stakes (Heritage Handicap) (Str)","21","King Ademar (USA)","3","92.2150","31.7870","19.1415","9.2247","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","24.2990","0.0000","Murphy, Oisin","0.0000","Meade, M","0.4209","Scat Daddy (USA)","0.0000","2.7000","179.7881","8.00","16","93","29","15","Handicap",
"2019-06-20","17:00:00","Ascot","1m ","Class 2","74700","Soft","Flat (Turf)","Handicap","3yo","Britannia Stakes (Heritage Handicap) (Str)","16","Masaru","3","59.5950","54.2871","17.2893","12.5427","7.4959","0.0000","0.0000","0.0000","0.0000","0.0000","18.6033","0.0000",,"0.0000","Hannon (Jnr), Richard","1.5744","Lethal Force (IRE)","0.0000","7.0000","178.3877","0.00","23","97","29","26","Handicap",
"2019-06-20","17:00:00","Ascot","1m ","Class 2","74700","Soft","Flat (Turf)","Handicap","3yo","Britannia Stakes (Heritage Handicap) (Str)","14","Glorious Lover (IRE)","3","71.4336","40.5154","23.8698","10.7649","6.2440","0.0000","0.0000","0.0000","0.0000","0.0000","17.8365","0.0000","Mosse, G","0.0000","Walker, Ed","1.5299","Tamayuz","0.0000","4.5000","176.6941","50.00","14","98","29","33","Handicap",
"2019-06-20","17:00:00","Ascot","1m ","Class 2","74700","Soft","Flat (Turf)","Handicap","3yo","Britannia Stakes (Heritage Handicap) (Str)","30","Davydenko","3","86.0190","34.0454","11.4090","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","32.1678","0.0000","Probert, David","0.0000","Stoute, Sir Michael","2.5839","Intello (GER)","0.0000","8.1670","174.3921","10.00","15","90","29","17","Handicap",
"2019-06-20","17:00:00","Ascot","1m ","Class 2","74700","Soft","Flat (Turf)","Handicap","3yo","Britannia Stakes (Heritage Handicap) (Str)","6","Dunkirk Harbour (USA)","3","83.5173","39.6860","14.6297","11.0418","5.3484","3.6957","0.0000","0.0000","0.0000","0.0000","10.2225","0.0000","Moore, Ryan","0.0000","OBrien, A P","1.5076","Declaration Of War (USA)","0.0000","3.5668","173.2159","22.00","30","101","29","39","Handicap",
"2019-06-20","17:00:00","Ascot","1m ","Class 2","74700","Soft","Flat (Turf)","Handicap","3yo","Britannia Stakes (Heritage Handicap) (Str)","15","Hot Team (IRE)","3","66.0000","45.1762","17.4692","12.3231","8.8195","4.7447","4.2169","0.0000","0.0000","0.0000","7.2771","0.0000","McDonald, James","0.0000","Palmer, Hugo","1.2561","Zoffany (IRE)","0.0000","3.9431","171.2259","100.00","33","97","29","12","Handicap",
"2019-06-20","17:00:00","Ascot","1m ","Class 2","74700","Soft","Flat (Turf)","Handicap","3yo","Britannia Stakes (Heritage Handicap) (Str)","19","Dark Jedi (IRE)","3","65.4870","37.0476","20.6470","14.5905","8.1501","0.0000","0.0000","0.0000","0.0000","0.0000","18.6583","0.0000","Marquand, Tom","0.0000","Hills, Charles","1.1822","Kodiac","0.0000","3.8667","169.6294","66.00","19","95","29","42","Handicap",
"2019-06-20","17:00:00","Ascot","1m ","Class 2","74700","Soft","Flat (Turf)","Handicap","3yo","Britannia Stakes (Heritage Handicap) (Str)","29","Mordred (IRE)","3","58.6116","26.3301","23.7874","13.8257","8.9189","5.6826","4.7656","2.5545","2.1287","0.0000","2.1499","0.0000","Hansen, Thore","0.0000","Hannon (Jnr), Richard","1.0855","Camelot","0.0000","3.6221","153.4625","125.00","2","91","29","47","Handicap",
"2019-06-20","17:00:00","Ascot","1m ","Class 2","74700","Soft","Flat (Turf)","Handicap","3yo","Britannia Stakes (Heritage Handicap) (Str)","26","Athmad (IRE)","3","63.2550","30.0775","17.6034","12.5554","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","22.9500","0.0000",,"0.0000","Meehan, B J","0.7350","Olympic Glory (IRE)","0.0000","3.4000","150.5762","0.00","17","91","29","12","Handicap",
"2019-06-20","17:10:00","Ripon","6f ","Class 5","4075","Good To Soft","Flat (Turf)","Handicap","4yo+","Stray FM Celebrating Ladies Day Handicap","2","Mutabaahy (IRE)","4","73.2950","32.6318","10.8744","6.8360","5.3442","4.3478","3.0033","2.7605","2.1747","1.3250","0.0000","0.0000","Hardie, Cameron","0.0000","Brittain, Antony","0.5657","Oasis Dream","0.0000","3.9113","147.0696","4.00","6","69","8","9","Handicap",
"2019-06-20","17:10:00","Ripon","6f ","Class 5","4075","Good To Soft","Flat (Turf)","Handicap","4yo+","Stray FM Celebrating Ladies Day Handicap","3","Shortbackandsides (IRE)","4","75.9300","20.0768","10.3365","8.1483","7.0413","5.6156","2.8980","1.6275","2.5109","1.0274","0.0000","0.0000","Allan, David","0.0000","Easterby, T D","1.1397","Fast Company (IRE)","0.0000","5.6394","141.9914","3.00","10","65","8","13","Handicap",
"2019-06-20","17:10:00","Ripon","6f ","Class 5","4075","Good To Soft","Flat (Turf)","Handicap","4yo+","Stray FM Celebrating Ladies Day Handicap","8","Tadaany (IRE)","7","61.7150","31.0162","15.5550","5.7500","6.9912","4.3786","3.0687","1.7125","1.7962","1.3812","0.0000","0.0000","Sullivan, James P","0.0000","Carr, Mrs R A","0.6756","Acclamation","0.0000","3.8766","137.9167","4.00","1","53","8","7","Handicap",
"2019-06-20","17:10:00","Ripon","6f ","Class 5","4075","Good To Soft","Flat (Turf)","Handicap","4yo+","Stray FM Celebrating Ladies Day Handicap","4","Ninjago","9","75.7000","23.6880","9.7506","5.7117","4.4833","3.2497","3.8243","1.9190","2.6633","2.0884","0.0000","0.0000",,"0.0000","Midgley, P T","1.0904","Mount Nelson","0.0000","2.6680","136.8366","0.00","4","60","8","17","Handicap",
"2019-06-20","17:10:00","Ripon","6f ","Class 5","4075","Good To Soft","Flat (Turf)","Handicap","4yo+","Stray FM Celebrating Ladies Day Handicap","1","Tabaahy","4","56.2350","29.2298","14.6966","9.1880","8.4681","4.7374","2.5130","0.0000","0.0000","0.0000","5.7951","0.0000",,"0.0000","OMeara, D","1.5315","Kyllachy","0.0000","1.4003","133.7947","0.00","2","71","8","9","Handicap",
"2019-06-20","17:10:00","Ripon","6f ","Class 5","4075","Good To Soft","Flat (Turf)","Handicap","4yo+","Stray FM Celebrating Ladies Day Handicap","9","Cupids Arrow (IRE)","5","60.5450","23.1638","14.5712","8.8775","3.8854","4.1117","4.2160","2.5018","1.1031","1.4241","0.0000","0.0000","Gormley, Jamie","0.0000","Carr, Mrs R A","0.6603","Majestic Missile (IRE)","0.0000","3.9479","129.0077","3.33","3","50","8","7","Handicap",
"2019-06-20","17:10:00","Ripon","6f ","Class 5","4075","Good To Soft","Flat (Turf)","Handicap","4yo+","Stray FM Celebrating Ladies Day Handicap","6","Astrophysics","7","58.3650","25.1078","15.3914","6.8374","7.1910","5.3079","2.6979","1.8150","1.4125","1.0688","0.0000","0.0000","McGovern, C J","0.0000","Siddall, Miss L C","0.2512","Paco Boy (IRE)","0.0000","3.4719","128.9178","20.00","8","57","8","22","Handicap",
"2019-06-20","17:10:00","Ripon","6f ","Class 5","4075","Good To Soft","Flat (Turf)","Handicap","4yo+","Stray FM Celebrating Ladies Day Handicap","10","Meshardal (GER)","9","56.2750","23.9670","10.9992","7.6445","3.9886","4.0431","2.1571","2.1219","1.4712","1.8509","0.0000","0.0000","Mullen, Andrew","0.0000","Carr, Mrs R A","0.7444","Shamardal (USA)","0.0000","4.3776","119.6406","7.50","5","50","8","3","Handicap",
"2019-06-20","17:10:00","Ripon","6f ","Class 5","4075","Good To Soft","Flat (Turf)","Handicap","4yo+","Stray FM Celebrating Ladies Day Handicap","5","Point Of Woods","6","44.7100","21.2580","16.0881","7.7129","3.3132","3.1809","3.6324","1.4697","1.8757","1.6984","0.0000","0.0000","Ralston, Sophie","0.0000","Jackson, Miss T","0.4500","Showcasing","0.0000","5.7400","111.1292","18.00","7","58","8","14","Handicap",
"2019-06-20","17:10:00","Ripon","6f ","Class 5","4075","Good To Soft","Flat (Turf)","Handicap","4yo+","Stray FM Celebrating Ladies Day Handicap","7","Danehill Desert (IRE)","4","46.7100","27.1396","8.6424","8.0047","3.4345","3.4660","4.0686","2.0167","1.9885","1.0875","0.0000","0.0000","Davis, Sean","0.0000","Fahey, R A","1.0302","Clodovil (IRE)","0.0000","2.8751","110.4636","10.00","9","56","8","13","Handicap",
"2019-06-20","17:20:00","Chelmsford City","1m6f ","Class 4","8992","Standard","All Weather","Handicap","3yo","Betsi Handicap","1","Lord Lamington","3","98.7000","22.0368","21.7530","9.9204","7.4076","4.4855","2.5869","2.1735","1.4543","1.4659","0.0000","0.0000","Hart, Jason","0.0000","Johnston, M","1.7708","Australia","0.0000","5.0500","178.8046","2.00","3","83","5","21","Handicap",
"2019-06-20","17:20:00","Chelmsford City","1m6f ","Class 4","8992","Standard","All Weather","Handicap","3yo","Betsi Handicap","3","Message","3","67.8850","35.1878","13.6341","7.0466","3.1973","0.0000","0.0000","0.0000","0.0000","0.0000","12.7483","0.0000","Breslin, Andrew","0.0000","Johnston, M","1.4708","Dansili","0.0000","2.8000","143.9698","2.75","1","68","5","13","Handicap",
"2019-06-20","17:20:00","Chelmsford City","1m6f ","Class 4","8992","Standard","All Weather","Handicap","3yo","Betsi Handicap","2","Withoutdestination","3","47.6156","37.3302","15.8509","7.2893","3.3453","0.0000","0.0000","0.0000","0.0000","0.0000","12.5867","0.0000","Kelly, Shane","0.0000","Botti, M","0.7932","Epaulette (AUS)","0.0000","2.7000","127.5112","6.50","4","76","5","49","Handicap",
"2019-06-20","17:20:00","Chelmsford City","1m6f ","Class 4","8992","Standard","All Weather","Handicap","3yo","Betsi Handicap","4","Mr Zoom Zoom","3","50.9950","26.6445","17.2426","7.1208","4.9987","4.1467","3.0222","1.8511","0.0000","0.0000","3.0289","0.0000","ONeill, K T","0.0000","McJannet, Luke","0.2492","Toronado (IRE)","0.0000","1.8500","121.1498","3.33","2","67","5","12","Handicap",
"2019-06-20","17:20:00","Chelmsford City","1m6f ","Class 4","8992","Standard","All Weather","Handicap","3yo","Betsi Handicap","5","Manton Warrior (IRE)","3","58.5850","19.2049","13.8860","6.8320","4.4268","3.5375","0.0000","0.0000","0.0000","0.0000","7.3680","0.0000","Turner, Hayley","0.0000","Fellowes, Charlie","1.0162","War Command (USA)","0.0000","1.9000","116.7564","4.50","5","64","5","20","Handicap",
"2019-06-20","17:35:00","Ascot","1m4f ","Class 2","56025","Soft","Flat (Turf)","Handicap","3yo","King George V Stakes (Handicap)","1","Constantinople (IRE)","3","142.0650","46.5895","18.8446","11.3584","5.1887","0.0000","0.0000","0.0000","0.0000","0.0000","20.4555","0.0000","Moore, Ryan","0.0000","OBrien, A P","1.7409","Galileo (IRE)","0.0000","4.2667","250.5094","5.50","18","105","17","27","Handicap",
"2019-06-20","17:35:00","Ascot","1m4f ","Class 2","56025","Soft","Flat (Turf)","Handicap","3yo","King George V Stakes (Handicap)","7","Fox Premier (IRE)","3","109.7000","51.1488","13.8632","11.0498","6.0779","3.7088","0.0000","0.0000","0.0000","0.0000","11.6437","0.0000","Sousa, Silvestre De","0.0000","Balding, A M","1.6733","Frankel","0.0000","3.8998","212.7654","12.00","2","96","17","21","Handicap",
"2019-06-20","17:35:00","Ascot","1m4f ","Class 2","56025","Soft","Flat (Turf)","Handicap","3yo","King George V Stakes (Handicap)","12","Sir Ron Priestley","3","110.0000","35.8440","19.0821","9.9172","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","26.8168","0.0000","Atzeni, Andrea","0.0000","Johnston, M","1.8989","Australia","0.0000","8.6000","212.1589","4.50","10","94","17","26","Handicap",
"2019-06-20","17:35:00","Ascot","1m4f ","Class 2","56025","Soft","Flat (Turf)","Handicap","3yo","King George V Stakes (Handicap)","8","Good Birthday (IRE)","3","102.8750","47.3418","21.6364","9.9896","3.4747","0.0000","0.0000","0.0000","0.0000","0.0000","18.0562","0.0000","Murphy, Oisin","0.0000","Balding, A M","1.7400","Dabirsim (FR)","0.0000","4.5000","209.6137","11.00","7","96","17","33","Handicap",
"2019-06-20","17:35:00","Ascot","1m4f ","Class 2","56025","Soft","Flat (Turf)","Handicap","3yo","King George V Stakes (Handicap)","17","Babbos Boy (IRE)","3","100.1000","47.4332","16.1914","10.8196","5.4101","0.0000","0.0000","0.0000","0.0000","0.0000","18.0806","0.0000","Watson, Jason","0.0000","Bell, M L W","1.0991","Mastercraftsman (IRE)","0.0000","7.1000","206.2338","18.00","1","91","17","31","Handicap",
"2019-06-20","17:35:00","Ascot","1m4f ","Class 2","56025","Soft","Flat (Turf)","Handicap","3yo","King George V Stakes (Handicap)","4","Leroy Leroy","3","102.4300","35.8391","20.0982","16.5348","7.7305","5.7613","4.1021","2.4289","0.0000","0.0000","4.6392","0.0000","Marquand, Tom","0.0000","Hannon (Jnr), Richard","1.0994","Compton Place","0.0000","2.5750","203.2385","66.00","4","98","17","24","Handicap",
"2019-06-20","17:35:00","Ascot","1m4f ","Class 2","56025","Soft","Flat (Turf)","Handicap","3yo","King George V Stakes (Handicap)","3","Persian Moon (IRE)","3","90.5111","34.1440","24.1498","16.6267","6.3500","8.2943","6.0550","3.3226","2.1069","1.7285","0.0000","0.0000","Norton, Francis","0.0000","Johnston, M","1.6989","Makfi","0.0000","3.0000","197.9876","33.00","20","100","17","27","Handicap",
"2019-06-20","17:35:00","Ascot","1m4f ","Class 2","56025","Soft","Flat (Turf)","Handicap","3yo","King George V Stakes (Handicap)","6","Sinjaari (IRE)","3","109.1750","33.8110","16.3921","6.5154","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","23.6852","0.0000","Doyle, James","0.0000","Haggas, W J","2.7687","Camelot","0.0000","3.5500","195.8974","4.50","22","97","17","33","Handicap",
